wave,surface,enemy_health,source_class,source_file
5000,Tier 16,1.6825e+41,repo_raw_table,enemy_health_table.csv
5500,Tier 16,4.47e+42,repo_raw_table,enemy_health_table.csv
6000,Tier 16,9.88e+43,repo_raw_table,enemy_health_table.csv
6500,Tier 16,2.18e+45,repo_raw_table,enemy_health_table.csv
7000,Tier 16,5.340999999999999e+46,repo_raw_table,enemy_health_table.csv
7500,Tier 16,1.19e+48,repo_raw_table,enemy_health_table.csv
8000,Tier 16,2.3100000000000004e+49,repo_raw_table,enemy_health_table.csv
8500,Tier 16,5.4121e+50,repo_raw_table,enemy_health_table.csv
9000,Tier 16,1.166e+52,repo_raw_table,enemy_health_table.csv
9500,Tier 16,2.2035999999999998e+53,repo_raw_table,enemy_health_table.csv
10000,Tier 16,4.35e+54,repo_raw_table,enemy_health_table.csv
10500,Tier 16,8.647000000000001e+55,repo_raw_table,enemy_health_table.csv
11000,Tier 16,1.9000000000000003e+57,repo_raw_table,enemy_health_table.csv
11500,Tier 16,3.2880000000000005e+58,repo_raw_table,enemy_health_table.csv
12000,Tier 16,7.1168e+59,repo_raw_table,enemy_health_table.csv
12500,Tier 16,1.15e+61,repo_raw_table,enemy_health_table.csv
13000,Tier 16,2.6006e+62,repo_raw_table,enemy_health_table.csv
13500,Tier 16,6.459999999999999e+63,repo_raw_table,enemy_health_table.csv
14500,Tier 16,2.1900000000000002e+66,repo_raw_table,enemy_health_table.csv
15000,Tier 16,3.7579999999999997e+67,repo_raw_table,enemy_health_table.csv
15500,Tier 16,7.5345e+68,repo_raw_table,enemy_health_table.csv
16000,Tier 16,1.376e+70,repo_raw_table,enemy_health_table.csv
16500,Tier 16,2.6576e+71,repo_raw_table,enemy_health_table.csv
17000,Tier 16,4.639999999999999e+72,repo_raw_table,enemy_health_table.csv
17500,Tier 16,8.991000000000001e+73,repo_raw_table,enemy_health_table.csv
18000,Tier 16,1.85e+75,repo_raw_table,enemy_health_table.csv
18500,Tier 16,3.077e+76,repo_raw_table,enemy_health_table.csv
19000,Tier 16,5.986799999999999e+77,repo_raw_table,enemy_health_table.csv
19500,Tier 16,1.0960000000000001e+79,repo_raw_table,enemy_health_table.csv
20000,Tier 16,1.8632e+80,repo_raw_table,enemy_health_table.csv
21000,Tier 16,8.459999999999999e+82,repo_raw_table,enemy_health_table.csv
22000,Tier 16,2.613e+85,repo_raw_table,enemy_health_table.csv
23000,Tier 16,8.31e+87,repo_raw_table,enemy_health_table.csv
24000,Tier 16,2.7199999999999997e+90,repo_raw_table,enemy_health_table.csv
25000,Tier 16,8.379699999999999e+92,repo_raw_table,enemy_health_table.csv
30000,Tier 16,3.55e+105,repo_raw_table,enemy_health_table.csv
35000,Tier 16,1.17e+118,repo_raw_table,enemy_health_table.csv
40000,Tier 16,3.4100000000000005e+130,repo_raw_table,enemy_health_table.csv
45000,Tier 16,1.07e+143,repo_raw_table,enemy_health_table.csv
50000,Tier 16,2.73e+155,repo_raw_table,enemy_health_table.csv
55000,Tier 16,8.659999999999999e+167,repo_raw_table,enemy_health_table.csv
60000,Tier 16,1.95e+180,repo_raw_table,enemy_health_table.csv
65000,Tier 16,5.640000000000001e+192,repo_raw_table,enemy_health_table.csv
70000,Tier 16,1.37e+205,repo_raw_table,enemy_health_table.csv
75000,Tier 16,3.8199999999999997e+217,repo_raw_table,enemy_health_table.csv
80000,Tier 16,7.880000000000001e+229,repo_raw_table,enemy_health_table.csv
85000,Tier 16,2.49e+242,repo_raw_table,enemy_health_table.csv
90000,Tier 16,5.780000000000001e+254,repo_raw_table,enemy_health_table.csv
95000,Tier 16,1.1400000000000001e+267,repo_raw_table,enemy_health_table.csv
100000,Tier 16,2.79e+279,repo_raw_table,enemy_health_table.csv
1,Tier 17,2.4943e+20,repo_raw_table,enemy_health_table.csv
10,Tier 17,3.76e+21,repo_raw_table,enemy_health_table.csv
20,Tier 17,2.054e+22,repo_raw_table,enemy_health_table.csv
30,Tier 17,6.727e+22,repo_raw_table,enemy_health_table.csv
40,Tier 17,1.5300999999999997e+23,repo_raw_table,enemy_health_table.csv
50,Tier 17,3.1907e+23,repo_raw_table,enemy_health_table.csv
60,Tier 17,6.0859e+23,repo_raw_table,enemy_health_table.csv
70,Tier 17,9.6708e+23,repo_raw_table,enemy_health_table.csv
80,Tier 17,1.64e+24,repo_raw_table,enemy_health_table.csv
90,Tier 17,2.69e+24,repo_raw_table,enemy_health_table.csv
100,Tier 17,4.49e+24,repo_raw_table,enemy_health_table.csv
150,Tier 17,2.233e+25,repo_raw_table,enemy_health_table.csv
200,Tier 17,8.364e+25,repo_raw_table,enemy_health_table.csv
250,Tier 17,2.4523e+26,repo_raw_table,enemy_health_table.csv
300,Tier 17,6.1501e+26,repo_raw_table,enemy_health_table.csv
400,Tier 17,2.99e+27,repo_raw_table,enemy_health_table.csv
500,Tier 17,1.127e+28,repo_raw_table,enemy_health_table.csv
750,Tier 17,2.0167000000000003e+29,repo_raw_table,enemy_health_table.csv
1000,Tier 17,2.65e+30,repo_raw_table,enemy_health_table.csv
1250,Tier 17,2.111e+31,repo_raw_table,enemy_health_table.csv
1500,Tier 17,1.7221000000000003e+32,repo_raw_table,enemy_health_table.csv
2000,Tier 17,8.72e+33,repo_raw_table,enemy_health_table.csv
2500,Tier 17,2.8728e+35,repo_raw_table,enemy_health_table.csv
3000,Tier 17,1.085e+37,repo_raw_table,enemy_health_table.csv
3500,Tier 17,3.0215e+38,repo_raw_table,enemy_health_table.csv
4500,Tier 17,2.3687e+41,repo_raw_table,enemy_health_table.csv
5000,Tier 17,5.0500000000000003e+42,repo_raw_table,enemy_health_table.csv
5500,Tier 17,1.3415000000000002e+44,repo_raw_table,enemy_health_table.csv
6000,Tier 17,2.96e+45,repo_raw_table,enemy_health_table.csv
6500,Tier 17,6.554e+46,repo_raw_table,enemy_health_table.csv
7000,Tier 17,1.6e+48,repo_raw_table,enemy_health_table.csv
7500,Tier 17,3.558e+49,repo_raw_table,enemy_health_table.csv
8000,Tier 17,6.929900000000001e+50,repo_raw_table,enemy_health_table.csv
8500,Tier 17,1.6239999999999998e+52,repo_raw_table,enemy_health_table.csv
9000,Tier 17,3.4967999999999996e+53,repo_raw_table,enemy_health_table.csv
9500,Tier 17,6.610000000000001e+54,repo_raw_table,enemy_health_table.csv
10000,Tier 17,1.3043000000000002e+56,repo_raw_table,enemy_health_table.csv
10500,Tier 17,2.59e+57,repo_raw_table,enemy_health_table.csv
11000,Tier 17,5.706e+58,repo_raw_table,enemy_health_table.csv
11500,Tier 17,9.8643e+59,repo_raw_table,enemy_health_table.csv
12000,Tier 17,2.135e+61,repo_raw_table,enemy_health_table.csv
12500,Tier 17,3.4495999999999995e+62,repo_raw_table,enemy_health_table.csv
13000,Tier 17,7.8e+63,repo_raw_table,enemy_health_table.csv
13500,Tier 17,1.939e+65,repo_raw_table,enemy_health_table.csv
14500,Tier 17,6.559e+67,repo_raw_table,enemy_health_table.csv
15000,Tier 17,1.13e+69,repo_raw_table,enemy_health_table.csv
15500,Tier 17,2.2600000000000007e+70,repo_raw_table,enemy_health_table.csv
16000,Tier 17,4.127200000000001e+71,repo_raw_table,enemy_health_table.csv
16500,Tier 17,7.969999999999999e+72,repo_raw_table,enemy_health_table.csv
17000,Tier 17,1.3913999999999994e+74,repo_raw_table,enemy_health_table.csv
17500,Tier 17,2.7e+75,repo_raw_table,enemy_health_table.csv
18000,Tier 17,5.539e+76,repo_raw_table,enemy_health_table.csv
18500,Tier 17,9.2298e+77,repo_raw_table,enemy_health_table.csv
19000,Tier 17,1.796e+79,repo_raw_table,enemy_health_table.csv
19500,Tier 17,3.2888000000000004e+80,repo_raw_table,enemy_health_table.csv
20000,Tier 17,5.59e+81,repo_raw_table,enemy_health_table.csv
21000,Tier 17,2.54e+84,repo_raw_table,enemy_health_table.csv
22000,Tier 17,7.8401e+86,repo_raw_table,enemy_health_table.csv
23000,Tier 17,2.4923e+89,repo_raw_table,enemy_health_table.csv
24000,Tier 17,8.174e+91,repo_raw_table,enemy_health_table.csv
25000,Tier 17,2.5140000000000003e+94,repo_raw_table,enemy_health_table.csv
30000,Tier 17,1.0654e+107,repo_raw_table,enemy_health_table.csv
35000,Tier 17,3.5e+119,repo_raw_table,enemy_health_table.csv
40000,Tier 17,1.02e+132,repo_raw_table,enemy_health_table.csv
45000,Tier 17,3.2e+144,repo_raw_table,enemy_health_table.csv
50000,Tier 17,8.2e+156,repo_raw_table,enemy_health_table.csv
55000,Tier 17,2.5999999999999997e+169,repo_raw_table,enemy_health_table.csv
60000,Tier 17,5.8399999999999996e+181,repo_raw_table,enemy_health_table.csv
65000,Tier 17,1.69e+194,repo_raw_table,enemy_health_table.csv
70000,Tier 17,4.1e+206,repo_raw_table,enemy_health_table.csv
75000,Tier 17,1.1499999999999999e+219,repo_raw_table,enemy_health_table.csv
80000,Tier 17,2.36e+231,repo_raw_table,enemy_health_table.csv
85000,Tier 17,7.46e+243,repo_raw_table,enemy_health_table.csv
90000,Tier 17,1.73e+256,repo_raw_table,enemy_health_table.csv
95000,Tier 17,3.41e+268,repo_raw_table,enemy_health_table.csv
100000,Tier 17,8.37e+280,repo_raw_table,enemy_health_table.csv
1,Tier 18,6.24e+21,repo_raw_table,enemy_health_table.csv
10,Tier 18,9.393e+22,repo_raw_table,enemy_health_table.csv
20,Tier 18,5.1338e+23,repo_raw_table,enemy_health_table.csv
30,Tier 18,1.6799999999999998e+24,repo_raw_table,enemy_health_table.csv
40,Tier 18,3.83e+24,repo_raw_table,enemy_health_table.csv
50,Tier 18,7.98e+24,repo_raw_table,enemy_health_table.csv
60,Tier 18,1.521e+25,repo_raw_table,enemy_health_table.csv
70,Tier 18,2.418e+25,repo_raw_table,enemy_health_table.csv
80,Tier 18,4.103e+25,repo_raw_table,enemy_health_table.csv
90,Tier 18,6.719e+25,repo_raw_table,enemy_health_table.csv
100,Tier 18,1.1226e+26,repo_raw_table,enemy_health_table.csv
150,Tier 18,5.5834e+26,repo_raw_table,enemy_health_table.csv
200,Tier 18,2.0900000000000003e+27,repo_raw_table,enemy_health_table.csv
250,Tier 18,6.130000000000001e+27,repo_raw_table,enemy_health_table.csv
300,Tier 18,1.5380000000000002e+28,repo_raw_table,enemy_health_table.csv
400,Tier 18,7.47e+28,repo_raw_table,enemy_health_table.csv
500,Tier 18,2.8186e+29,repo_raw_table,enemy_health_table.csv
750,Tier 18,5.04e+30,repo_raw_table,enemy_health_table.csv
1000,Tier 18,6.631e+31,repo_raw_table,enemy_health_table.csv
1250,Tier 18,5.2782999999999995e+32,repo_raw_table,enemy_health_table.csv
1500,Tier 18,4.309999999999999e+33,repo_raw_table,enemy_health_table.csv
2000,Tier 18,2.1799e+35,repo_raw_table,enemy_health_table.csv
2500,Tier 18,7.18e+36,repo_raw_table,enemy_health_table.csv
3000,Tier 18,2.7119e+38,repo_raw_table,enemy_health_table.csv
3500,Tier 18,7.549999999999999e+39,repo_raw_table,enemy_health_table.csv
4500,Tier 18,5.92e+42,repo_raw_table,enemy_health_table.csv
5000,Tier 18,1.2619e+44,repo_raw_table,enemy_health_table.csv
5500,Tier 18,3.35e+45,repo_raw_table,enemy_health_table.csv
6000,Tier 18,7.409999999999999e+46,repo_raw_table,enemy_health_table.csv
6500,Tier 18,1.64e+48,repo_raw_table,enemy_health_table.csv
7000,Tier 18,4.0049999999999997e+49,repo_raw_table,enemy_health_table.csv
7500,Tier 18,8.8942e+50,repo_raw_table,enemy_health_table.csv
8000,Tier 18,1.732e+52,repo_raw_table,enemy_health_table.csv
8500,Tier 18,4.0591e+53,repo_raw_table,enemy_health_table.csv
9000,Tier 18,8.739999999999999e+54,repo_raw_table,enemy_health_table.csv
9500,Tier 18,1.6527000000000005e+56,repo_raw_table,enemy_health_table.csv
10000,Tier 18,3.26e+57,repo_raw_table,enemy_health_table.csv
10500,Tier 18,6.485e+58,repo_raw_table,enemy_health_table.csv
11000,Tier 18,1.43e+60,repo_raw_table,enemy_health_table.csv
11500,Tier 18,2.466e+61,repo_raw_table,enemy_health_table.csv
12000,Tier 18,5.3376e+62,repo_raw_table,enemy_health_table.csv
12500,Tier 18,8.62e+63,repo_raw_table,enemy_health_table.csv
13000,Tier 18,1.9505e+65,repo_raw_table,enemy_health_table.csv
13500,Tier 18,4.8500000000000004e+66,repo_raw_table,enemy_health_table.csv
14500,Tier 18,1.64e+69,repo_raw_table,enemy_health_table.csv
15000,Tier 18,2.8179999999999997e+70,repo_raw_table,enemy_health_table.csv
15500,Tier 18,5.6509e+71,repo_raw_table,enemy_health_table.csv
16000,Tier 18,1.032e+73,repo_raw_table,enemy_health_table.csv
16500,Tier 18,1.9931999999999998e+74,repo_raw_table,enemy_health_table.csv
17000,Tier 18,3.48e+75,repo_raw_table,enemy_health_table.csv
17500,Tier 18,6.743e+76,repo_raw_table,enemy_health_table.csv
18000,Tier 18,1.3800000000000001e+78,repo_raw_table,enemy_health_table.csv
18500,Tier 18,2.307e+79,repo_raw_table,enemy_health_table.csv
19000,Tier 18,4.4901000000000003e+80,repo_raw_table,enemy_health_table.csv
19500,Tier 18,8.219999999999999e+81,repo_raw_table,enemy_health_table.csv
20000,Tier 18,1.3973999999999998e+83,repo_raw_table,enemy_health_table.csv
21000,Tier 18,6.345000000000001e+85,repo_raw_table,enemy_health_table.csv
22000,Tier 18,1.96e+88,repo_raw_table,enemy_health_table.csv
23000,Tier 18,6.23e+90,repo_raw_table,enemy_health_table.csv
24000,Tier 18,2.04e+93,repo_raw_table,enemy_health_table.csv
25000,Tier 18,6.2847e+95,repo_raw_table,enemy_health_table.csv
30000,Tier 18,2.66e+108,repo_raw_table,enemy_health_table.csv
35000,Tier 18,8.74e+120,repo_raw_table,enemy_health_table.csv
40000,Tier 18,2.56e+133,repo_raw_table,enemy_health_table.csv
45000,Tier 18,8.010000000000001e+145,repo_raw_table,enemy_health_table.csv
50000,Tier 18,2.05e+158,repo_raw_table,enemy_health_table.csv
55000,Tier 18,6.489999999999999e+170,repo_raw_table,enemy_health_table.csv
60000,Tier 18,1.4599999999999998e+183,repo_raw_table,enemy_health_table.csv
65000,Tier 18,4.23e+195,repo_raw_table,enemy_health_table.csv
70000,Tier 18,1.0200000000000001e+208,repo_raw_table,enemy_health_table.csv
75000,Tier 18,2.87e+220,repo_raw_table,enemy_health_table.csv
80000,Tier 18,5.91e+232,repo_raw_table,enemy_health_table.csv
85000,Tier 18,1.8600000000000001e+245,repo_raw_table,enemy_health_table.csv
90000,Tier 18,4.3299999999999997e+257,repo_raw_table,enemy_health_table.csv
95000,Tier 18,8.509999999999999e+269,repo_raw_table,enemy_health_table.csv
100000,Tier 18,2.09e+282,repo_raw_table,enemy_health_table.csv
1,Tier 19,8.109999999999999e+24,repo_raw_table,enemy_health_table.csv
10,Tier 19,1.2211e+26,repo_raw_table,enemy_health_table.csv
20,Tier 19,6.674e+26,repo_raw_table,enemy_health_table.csv
30,Tier 19,2.1900000000000002e+27,repo_raw_table,enemy_health_table.csv
40,Tier 19,4.970000000000001e+27,repo_raw_table,enemy_health_table.csv
50,Tier 19,1.037e+28,repo_raw_table,enemy_health_table.csv
60,Tier 19,1.978e+28,repo_raw_table,enemy_health_table.csv
70,Tier 19,3.143e+28,repo_raw_table,enemy_health_table.csv
80,Tier 19,5.334000000000001e+28,repo_raw_table,enemy_health_table.csv
90,Tier 19,8.734e+28,repo_raw_table,enemy_health_table.csv
100,Tier 19,1.4594e+29,repo_raw_table,enemy_health_table.csv
150,Tier 19,7.258500000000001e+29,repo_raw_table,enemy_health_table.csv
200,Tier 19,2.7200000000000004e+30,repo_raw_table,enemy_health_table.csv
250,Tier 19,7.97e+30,repo_raw_table,enemy_health_table.csv
300,Tier 19,1.999e+31,repo_raw_table,enemy_health_table.csv
400,Tier 19,9.71e+31,repo_raw_table,enemy_health_table.csv
500,Tier 19,3.6642000000000005e+32,repo_raw_table,enemy_health_table.csv
750,Tier 19,6.55e+33,repo_raw_table,enemy_health_table.csv
1000,Tier 19,8.62e+34,repo_raw_table,enemy_health_table.csv
1250,Tier 19,6.8618e+35,repo_raw_table,enemy_health_table.csv
1500,Tier 19,5.6e+36,repo_raw_table,enemy_health_table.csv
2000,Tier 19,2.8339e+38,repo_raw_table,enemy_health_table.csv
2500,Tier 19,9.34e+39,repo_raw_table,enemy_health_table.csv
3000,Tier 19,3.5254e+41,repo_raw_table,enemy_health_table.csv
3500,Tier 19,9.82e+42,repo_raw_table,enemy_health_table.csv
4500,Tier 19,7.7e+45,repo_raw_table,enemy_health_table.csv
5000,Tier 19,1.6405e+47,repo_raw_table,enemy_health_table.csv
5500,Tier 19,4.36e+48,repo_raw_table,enemy_health_table.csv
6000,Tier 19,9.633e+49,repo_raw_table,enemy_health_table.csv
6500,Tier 19,2.13e+51,repo_raw_table,enemy_health_table.csv
7000,Tier 19,5.207e+52,repo_raw_table,enemy_health_table.csv
7500,Tier 19,1.16e+54,repo_raw_table,enemy_health_table.csv
8000,Tier 19,2.252e+55,repo_raw_table,enemy_health_table.csv
8500,Tier 19,5.2768e+56,repo_raw_table,enemy_health_table.csv
9000,Tier 19,1.136e+58,repo_raw_table,enemy_health_table.csv
9500,Tier 19,2.1485e+59,repo_raw_table,enemy_health_table.csv
10000,Tier 19,4.24e+60,repo_raw_table,enemy_health_table.csv
10500,Tier 19,8.431e+61,repo_raw_table,enemy_health_table.csv
11000,Tier 19,1.8500000000000002e+63,repo_raw_table,enemy_health_table.csv
11500,Tier 19,3.2059999999999996e+64,repo_raw_table,enemy_health_table.csv
12000,Tier 19,6.9388999999999995e+65,repo_raw_table,enemy_health_table.csv
12500,Tier 19,1.121e+67,repo_raw_table,enemy_health_table.csv
13000,Tier 19,2.5356e+68,repo_raw_table,enemy_health_table.csv
13500,Tier 19,6.3e+69,repo_raw_table,enemy_health_table.csv
14500,Tier 19,2.1300000000000003e+72,repo_raw_table,enemy_health_table.csv
15000,Tier 19,3.6640000000000005e+73,repo_raw_table,enemy_health_table.csv
15500,Tier 19,7.346100000000001e+74,repo_raw_table,enemy_health_table.csv
16000,Tier 19,1.341e+76,repo_raw_table,enemy_health_table.csv
16500,Tier 19,2.5912e+77,repo_raw_table,enemy_health_table.csv
17000,Tier 19,4.52e+78,repo_raw_table,enemy_health_table.csv
17500,Tier 19,8.765999999999999e+79,repo_raw_table,enemy_health_table.csv
18000,Tier 19,1.7999999999999998e+81,repo_raw_table,enemy_health_table.csv
18500,Tier 19,3e+82,repo_raw_table,enemy_health_table.csv
19000,Tier 19,5.8371e+83,repo_raw_table,enemy_health_table.csv
19500,Tier 19,1.0689999999999999e+85,repo_raw_table,enemy_health_table.csv
20000,Tier 19,1.8166000000000002e+86,repo_raw_table,enemy_health_table.csv
21000,Tier 19,8.248e+88,repo_raw_table,enemy_health_table.csv
22000,Tier 19,2.548e+91,repo_raw_table,enemy_health_table.csv
23000,Tier 19,8.100000000000001e+93,repo_raw_table,enemy_health_table.csv
24000,Tier 19,2.6600000000000003e+96,repo_raw_table,enemy_health_table.csv
25000,Tier 19,8.170200000000001e+98,repo_raw_table,enemy_health_table.csv
30000,Tier 19,3.46e+111,repo_raw_table,enemy_health_table.csv
35000,Tier 19,1.14e+124,repo_raw_table,enemy_health_table.csv
40000,Tier 19,3.3299999999999995e+136,repo_raw_table,enemy_health_table.csv
45000,Tier 19,1.04e+149,repo_raw_table,enemy_health_table.csv
50000,Tier 19,2.66e+161,repo_raw_table,enemy_health_table.csv
55000,Tier 19,8.439999999999999e+173,repo_raw_table,enemy_health_table.csv
60000,Tier 19,1.9e+186,repo_raw_table,enemy_health_table.csv
65000,Tier 19,5.499999999999999e+198,repo_raw_table,enemy_health_table.csv
70000,Tier 19,1.3300000000000001e+211,repo_raw_table,enemy_health_table.csv
75000,Tier 19,3.7200000000000003e+223,repo_raw_table,enemy_health_table.csv
80000,Tier 19,7.679999999999999e+235,repo_raw_table,enemy_health_table.csv
85000,Tier 19,2.42e+248,repo_raw_table,enemy_health_table.csv
90000,Tier 19,5.630000000000001e+260,repo_raw_table,enemy_health_table.csv
95000,Tier 19,1.11e+273,repo_raw_table,enemy_health_table.csv
100000,Tier 19,2.7199999999999997e+285,repo_raw_table,enemy_health_table.csv
1,Tier 20,9.730000000000001e+27,repo_raw_table,enemy_health_table.csv
10,Tier 20,1.4653e+29,repo_raw_table,enemy_health_table.csv
20,Tier 20,8.008800000000001e+29,repo_raw_table,enemy_health_table.csv
30,Tier 20,2.62e+30,repo_raw_table,enemy_health_table.csv
40,Tier 20,5.969999999999999e+30,repo_raw_table,enemy_health_table.csv
50,Tier 20,1.244e+31,repo_raw_table,enemy_health_table.csv
60,Tier 20,2.374e+31,repo_raw_table,enemy_health_table.csv
70,Tier 20,3.772e+31,repo_raw_table,enemy_health_table.csv
80,Tier 20,6.401000000000001e+31,repo_raw_table,enemy_health_table.csv
90,Tier 20,1.0481e+32,repo_raw_table,enemy_health_table.csv
100,Tier 20,1.7512999999999998e+32,repo_raw_table,enemy_health_table.csv
150,Tier 20,8.7101e+32,repo_raw_table,enemy_health_table.csv
200,Tier 20,3.2599999999999993e+33,repo_raw_table,enemy_health_table.csv
250,Tier 20,9.56e+33,repo_raw_table,enemy_health_table.csv
300,Tier 20,2.399e+34,repo_raw_table,enemy_health_table.csv
400,Tier 20,1.1651999999999998e+35,repo_raw_table,enemy_health_table.csv
500,Tier 20,4.397e+35,repo_raw_table,enemy_health_table.csv
750,Tier 20,7.869999999999999e+36,repo_raw_table,enemy_health_table.csv
1000,Tier 20,1.0343999999999999e+38,repo_raw_table,enemy_health_table.csv
1250,Tier 20,8.2342e+38,repo_raw_table,enemy_health_table.csv
1500,Tier 20,6.719999999999999e+39,repo_raw_table,enemy_health_table.csv
2000,Tier 20,3.4007000000000005e+41,repo_raw_table,enemy_health_table.csv
2500,Tier 20,1.12e+43,repo_raw_table,enemy_health_table.csv
3000,Tier 20,4.2305e+44,repo_raw_table,enemy_health_table.csv
3500,Tier 20,1.178e+46,repo_raw_table,enemy_health_table.csv
4500,Tier 20,9.24e+48,repo_raw_table,enemy_health_table.csv
5000,Tier 20,1.9686e+50,repo_raw_table,enemy_health_table.csv
5500,Tier 20,5.23e+51,repo_raw_table,enemy_health_table.csv
6000,Tier 20,1.1558999999999999e+53,repo_raw_table,enemy_health_table.csv
6500,Tier 20,2.5600000000000003e+54,repo_raw_table,enemy_health_table.csv
7000,Tier 20,6.249e+55,repo_raw_table,enemy_health_table.csv
7500,Tier 20,1.39e+57,repo_raw_table,enemy_health_table.csv
8000,Tier 20,2.7030000000000005e+58,repo_raw_table,enemy_health_table.csv
8500,Tier 20,6.3321000000000015e+59,repo_raw_table,enemy_health_table.csv
9000,Tier 20,1.364e+61,repo_raw_table,enemy_health_table.csv
9500,Tier 20,2.5782999999999995e+62,repo_raw_table,enemy_health_table.csv
10000,Tier 20,5.09e+63,repo_raw_table,enemy_health_table.csv
10500,Tier 20,1.0116999999999999e+65,repo_raw_table,enemy_health_table.csv
11000,Tier 20,2.23e+66,repo_raw_table,enemy_health_table.csv
11500,Tier 20,3.847e+67,repo_raw_table,enemy_health_table.csv
12000,Tier 20,8.326599999999999e+68,repo_raw_table,enemy_health_table.csv
12500,Tier 20,1.3450000000000001e+70,repo_raw_table,enemy_health_table.csv
13000,Tier 20,3.0427e+71,repo_raw_table,enemy_health_table.csv
13500,Tier 20,7.559999999999999e+72,repo_raw_table,enemy_health_table.csv
14500,Tier 20,2.56e+75,repo_raw_table,enemy_health_table.csv
15000,Tier 20,4.3959999999999995e+76,repo_raw_table,enemy_health_table.csv
15500,Tier 20,8.8154e+77,repo_raw_table,enemy_health_table.csv
16000,Tier 20,1.6100000000000002e+79,repo_raw_table,enemy_health_table.csv
16500,Tier 20,3.1094e+80,repo_raw_table,enemy_health_table.csv
17000,Tier 20,5.43e+81,repo_raw_table,enemy_health_table.csv
17500,Tier 20,1.0519e+83,repo_raw_table,enemy_health_table.csv
18000,Tier 20,2.16e+84,repo_raw_table,enemy_health_table.csv
18500,Tier 20,3.6000000000000005e+85,repo_raw_table,enemy_health_table.csv
19000,Tier 20,7.004600000000001e+86,repo_raw_table,enemy_health_table.csv
19500,Tier 20,1.283e+88,repo_raw_table,enemy_health_table.csv
20000,Tier 20,2.1799e+89,repo_raw_table,enemy_health_table.csv
21000,Tier 20,9.898e+91,repo_raw_table,enemy_health_table.csv
22000,Tier 20,3.058e+94,repo_raw_table,enemy_health_table.csv
23000,Tier 20,9.72e+96,repo_raw_table,enemy_health_table.csv
24000,Tier 20,3.19e+99,repo_raw_table,enemy_health_table.csv
25000,Tier 20,9.8042e+101,repo_raw_table,enemy_health_table.csv
30000,Tier 20,4.1499999999999995e+114,repo_raw_table,enemy_health_table.csv
35000,Tier 20,1.36e+127,repo_raw_table,enemy_health_table.csv
40000,Tier 20,3.99e+139,repo_raw_table,enemy_health_table.csv
45000,Tier 20,1.25e+152,repo_raw_table,enemy_health_table.csv
50000,Tier 20,3.2e+164,repo_raw_table,enemy_health_table.csv
55000,Tier 20,1.0099999999999999e+177,repo_raw_table,enemy_health_table.csv
60000,Tier 20,2.28e+189,repo_raw_table,enemy_health_table.csv
65000,Tier 20,6.6e+201,repo_raw_table,enemy_health_table.csv
70000,Tier 20,1.6e+214,repo_raw_table,enemy_health_table.csv
75000,Tier 20,4.47e+226,repo_raw_table,enemy_health_table.csv
80000,Tier 20,9.220000000000001e+238,repo_raw_table,enemy_health_table.csv
85000,Tier 20,2.9099999999999995e+251,repo_raw_table,enemy_health_table.csv
90000,Tier 20,6.76e+263,repo_raw_table,enemy_health_table.csv
95000,Tier 20,1.33e+276,repo_raw_table,enemy_health_table.csv
100000,Tier 20,3.27e+288,repo_raw_table,enemy_health_table.csv
1,Tier 21,1.167e+31,repo_raw_table,enemy_health_table.csv
10,Tier 21,1.7584e+32,repo_raw_table,enemy_health_table.csv
20,Tier 21,9.6105e+32,repo_raw_table,enemy_health_table.csv
30,Tier 21,3.15e+33,repo_raw_table,enemy_health_table.csv
40,Tier 21,7.16e+33,repo_raw_table,enemy_health_table.csv
50,Tier 21,1.493e+34,repo_raw_table,enemy_health_table.csv
60,Tier 21,2.848e+34,repo_raw_table,enemy_health_table.csv
70,Tier 21,4.526e+34,repo_raw_table,enemy_health_table.csv
80,Tier 21,7.680999999999999e+34,repo_raw_table,enemy_health_table.csv
90,Tier 21,1.2577e+35,repo_raw_table,enemy_health_table.csv
100,Tier 21,2.1015e+35,repo_raw_table,enemy_health_table.csv
150,Tier 21,1.0499999999999999e+36,repo_raw_table,enemy_health_table.csv
200,Tier 21,3.9099999999999996e+36,repo_raw_table,enemy_health_table.csv
250,Tier 21,1.148e+37,repo_raw_table,enemy_health_table.csv
300,Tier 21,2.878e+37,repo_raw_table,enemy_health_table.csv
400,Tier 21,1.3983000000000002e+38,repo_raw_table,enemy_health_table.csv
500,Tier 21,5.2764e+38,repo_raw_table,enemy_health_table.csv
750,Tier 21,9.439999999999997e+39,repo_raw_table,enemy_health_table.csv
1000,Tier 21,1.2412e+41,repo_raw_table,enemy_health_table.csv
1250,Tier 21,9.881e+41,repo_raw_table,enemy_health_table.csv
1500,Tier 21,8.06e+42,repo_raw_table,enemy_health_table.csv
2000,Tier 21,4.0808e+44,repo_raw_table,enemy_health_table.csv
2500,Tier 21,1.344e+46,repo_raw_table,enemy_health_table.csv
3000,Tier 21,5.0765999999999995e+47,repo_raw_table,enemy_health_table.csv
3500,Tier 21,1.414e+49,repo_raw_table,enemy_health_table.csv
4500,Tier 21,1.1089999999999999e+52,repo_raw_table,enemy_health_table.csv
5000,Tier 21,2.3622999999999998e+53,repo_raw_table,enemy_health_table.csv
5500,Tier 21,6.280000000000001e+54,repo_raw_table,enemy_health_table.csv
