destination,status,verification_status,kb_alignment_status,verdict,final_value,unit,resolver,contributor_count,issues,level_contributors,unresolved_contributors,semantic_mismatches,ep_compare_status,ep_compare_delta,ep_compare_value,ep_compare_value_type,ep_reference_value,ep_reference_value_type,compare_context,formula_contract,contributor_consumption
state::guardian.summon.duration,resolved,publishable,not_ep_compared,pass,24.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::guardian.summon.cash_bonus,resolved,publishable,not_ep_compared,pass,1.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::guardian.scout.cooldown_seconds,resolved,publishable,not_ep_compared,pass,105.0,seconds,cooldown_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::guardian.scout.range_bonus_multiplier,resolved,publishable,not_ep_compared,pass,2.0,multiplier,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::guardian.scout.duration_seconds,resolved,publishable,not_ep_compared,pass,5.0,seconds,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.uw.chain_lightning.owned,resolved,publishable,not_ep_compared,pass,True,unknown,standard_bool,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.chain_lightning.damage_multiplier,resolved,publishable,not_ep_compared,pass,1800.5,multiplier,standard_scalar_param,3,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.chain_lightning.quantity,resolved,publishable,not_ep_compared,pass,4.0,count,integer_count_param,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.chain_lightning.chance_pct,resolved,publishable,not_ep_compared,pass,18.8,pct,pct_capped_param,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.uw.smart_missiles.owned,resolved,publishable,not_ep_compared,pass,False,unknown,standard_bool,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.smart_missiles.damage_multiplier,resolved,publishable,not_ep_compared,pass,10.0,multiplier,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.smart_missiles.quantity,resolved,publishable,not_ep_compared,pass,5.0,count,integer_count_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.smart_missiles.cooldown_seconds,resolved,publishable,not_ep_compared,pass,180.0,seconds,cooldown_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.uw.death_wave.owned,resolved,publishable,not_ep_compared,pass,True,unknown,standard_bool,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.death_wave.damage_multiplier,resolved,publishable,not_ep_compared,pass,63.0,multiplier,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.death_wave.effect_wave_count,resolved,publishable,not_ep_compared,pass,6.0,count,integer_count_param,3,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.death_wave.cooldown_seconds,resolved,publishable,not_ep_compared,pass,180.0,seconds,cooldown_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.uw.chrono_field.owned,resolved,publishable,not_ep_compared,pass,True,unknown,standard_bool,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.chrono_field.slow_pct,resolved,publishable,not_ep_compared,pass,57.25000000000001,pct,pct_capped_param,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.chrono_field.cooldown_seconds,resolved,publishable,not_ep_compared,pass,60.0,seconds,cooldown_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.uw.inner_land_mines.owned,resolved,publishable,not_ep_compared,pass,False,unknown,standard_bool,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.inner_land_mines.damage,resolved,publishable,not_ep_compared,pass,10.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.inner_land_mines.quantity,resolved,publishable,not_ep_compared,pass,3.0,count,integer_count_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.inner_land_mines.cooldown_seconds,resolved,publishable,not_ep_compared,pass,200.0,seconds,cooldown_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.uw.golden_tower.owned,resolved,publishable,not_ep_compared,pass,True,unknown,standard_bool,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.golden_tower.cooldown_seconds,resolved,publishable,not_ep_compared,pass,180.0,seconds,cooldown_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.uw.poison_swamp.owned,resolved,publishable,not_ep_compared,pass,False,unknown,standard_bool,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.poison_swamp.damage_multiplier,resolved,publishable,not_ep_compared,pass,10.0,multiplier,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.poison_swamp.duration_seconds,resolved,publishable,not_ep_compared,pass,30.0,seconds,uw_duration_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.poison_swamp.cooldown_seconds,resolved,publishable,not_ep_compared,pass,125.0,seconds,cooldown_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.uw.black_hole.owned,resolved,publishable,not_ep_compared,pass,True,unknown,standard_bool,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.black_hole.size_m,resolved,publishable,not_ep_compared,pass,48.0,m,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.black_hole.duration_seconds,resolved,publishable,not_ep_compared,pass,48.0,seconds,uw_duration_param,3,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.black_hole.cooldown_seconds,resolved,publishable,not_ep_compared,pass,46.0,seconds,cooldown_param,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.uw.spotlight.owned,resolved,publishable,not_ep_compared,pass,True,unknown,standard_bool,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.spotlight.bonus_multiplier,resolved,publishable,not_ep_compared,pass,35.4,multiplier,standard_scalar_param,3,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.spotlight.angle_degrees,resolved,publishable,not_ep_compared,pass,56.25,degrees,standard_scalar_param,3,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.spotlight.count,resolved,publishable,not_ep_compared,pass,3.0,count,integer_count_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw_plus.chain_lightning.smite,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw_plus.smart_missiles.cover_fire,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw_plus.death_wave.kill_wall,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw_plus.chrono_field.chrono_loop,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw_plus.inner_land_mines.charged_mines,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw_plus.golden_tower.golden_combo,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw_plus.poison_swamp.death_creep,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw_plus.black_hole.consume,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw_plus.spotlight.light_range,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::cards.plasma_cannon.effect_pct,resolved,publishable,not_ep_compared,pass,54.0,pct,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'helper_formula', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': 'Resolved Plasma Cannon card effect percent surface for helper/runtime/optimizer use; sourced from active card base ladder when equipped.'}",
state::cards.wave_skip.chance_pct,resolved,publishable,not_ep_compared,pass,19.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::cards.wave_accelerator.spawn_rate_acceleration,resolved,publishable,not_ep_compared,pass,54.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::cards.critical_coin.bonus_multiplier,resolved,publishable,not_ep_compared,pass,33.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.second_wind.enabled,resolved,publishable,not_ep_compared,pass,True,unknown,capability_passthrough,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.energy_shield.enabled,resolved,publishable,not_ep_compared,pass,True,unknown,capability_passthrough,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::cards.intro_sprint.waves,resolved,publishable,not_ep_compared,pass,100.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::cards.land_mine_stun.miss_attack_chance_pct,resolved,publishable,not_ep_compared,pass,3.8,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::perk.free_upgrade_chance_all_pct,resolved,publishable,not_ep_compared,pass,31.25,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::perk.wave_requirement_multiplier,resolved,publishable,not_ep_compared,pass,0.2500000000000002,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::capability.random_uw_unlock.enabled,resolved,publishable,not_ep_compared,pass,True,unknown,capability_passthrough,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::perk.max_game_speed,resolved,publishable,not_ep_compared,pass,1.25,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.smart_missiles.extra_missiles,resolved,publishable,not_ep_compared,pass,4.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.poison_swamp.radius_multiplier,resolved,publishable,not_ep_compared,pass,1.5,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::uw.inner_land_mines.extra_sets,resolved,publishable,not_ep_compared,pass,1.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
context::enemy.boss.health_multiplier,resolved,publishable,not_ep_compared,pass,9.84,unknown,standard_scalar_param,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
context::enemy.damage_multiplier,resolved,publishable,not_ep_compared,pass,0.44999999999999996,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
context::enemy.ranged.damage_multiplier,resolved,publishable,not_ep_compared,pass,3.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::perk.enemy_kill_cash_multiplier,resolved,publishable,not_ep_compared,pass,0.0,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
context::enemy.boss.speed_multiplier,resolved,publishable,not_ep_compared,pass,1.5,unknown,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::module.amplifying_strike.tower_damage_5x_duration_s,mapped_not_resolved,needs_work,not_ep_compared,needs_work,,seconds,standard_scalar_param,1,['semantically_incompatible_contributor_present'],[],[],"[{'source': 'Amplifying Strike', 'value_type': 'duration_seconds'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::module.sharp_fortitude.wall_health_regen_mult_x,resolved,publishable,not_ep_compared,pass,2.5,multiplier,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::module.orbital_augment.electron_count,resolved,publishable,not_ep_compared,pass,2.0,count,integer_count_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::module.singularity_harness.bot_range_bonus_m,resolved,publishable,not_ep_compared,pass,15.0,m,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::module.pulsar_harvester.level_reduction_proc_pct,resolved,publishable,not_ep_compared,pass,0.1,pct,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::module.primordial_collapse.in_bh_enemy_damage_reduction_pct,resolved,publishable,not_ep_compared,pass,80.0,pct,standard_scalar_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::module.dimension_core.max_shock_stacks,resolved,publishable,not_ep_compared,pass,5.0,count,integer_count_param,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
raw::Workshop Attack Discount,unmapped,trace_only,not_ep_compared,trace_only,,count,integer_count_param,1,"['level_contributor_present', 'semantically_incompatible_contributor_present']",['Workshop Attack Discount'],[],"[{'source': 'Workshop Attack Discount', 'value_type': 'level'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
raw::Workshop Defense Discount,unmapped,trace_only,not_ep_compared,trace_only,,count,integer_count_param,1,"['level_contributor_present', 'semantically_incompatible_contributor_present']",['Workshop Defense Discount'],[],"[{'source': 'Workshop Defense Discount', 'value_type': 'level'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
raw::Workshop Utility Discount,unmapped,trace_only,not_ep_compared,trace_only,,count,integer_count_param,1,"['level_contributor_present', 'semantically_incompatible_contributor_present']",['Workshop Utility Discount'],[],"[{'source': 'Workshop Utility Discount', 'value_type': 'level'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
raw::Labs Coin Discount,unmapped,trace_only,not_ep_compared,trace_only,,count,integer_count_param,1,"['level_contributor_present', 'semantically_incompatible_contributor_present']",['Labs Coin Discount'],[],"[{'source': 'Labs Coin Discount', 'value_type': 'level'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
raw::Workshop Enhancements,unmapped,trace_only,not_ep_compared,trace_only,,count,integer_count_param,1,"['level_contributor_present', 'semantically_incompatible_contributor_present']",['Workshop Enhancements'],[],"[{'source': 'Workshop Enhancements', 'value_type': 'level'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
raw::Enhancement Attack - Coin Discount,unmapped,trace_only,not_ep_compared,trace_only,,count,integer_count_param,1,"['level_contributor_present', 'semantically_incompatible_contributor_present']",['Enhancement Attack - Coin Discount'],[],"[{'source': 'Enhancement Attack - Coin Discount', 'value_type': 'level'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
raw::Enhancement Defense - Coin Discount,unmapped,trace_only,not_ep_compared,trace_only,,count,integer_count_param,1,"['level_contributor_present', 'semantically_incompatible_contributor_present']",['Enhancement Defense - Coin Discount'],[],"[{'source': 'Enhancement Defense - Coin Discount', 'value_type': 'level'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
raw::Enhancement Utility - Coin Discount,unmapped,trace_only,not_ep_compared,trace_only,,count,integer_count_param,1,"['level_contributor_present', 'semantically_incompatible_contributor_present']",['Enhancement Utility - Coin Discount'],[],"[{'source': 'Enhancement Utility - Coin Discount', 'value_type': 'level'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
"raw::Ranged Enemies Attack Distance Reduced, But Tower Ranged Enemies Damage x3::effect_1",unmapped,trace_only,not_ep_compared,trace_only,,count,integer_count_param,1,"['unresolved_contributor_present', 'semantically_incompatible_contributor_present']",[],"['Ranged Enemies Attack Distance Reduced, But Tower Ranged Enemies Damage x3']","[{'source': 'Ranged Enemies Attack Distance Reduced, But Tower Ranged Enemies Damage x3', 'value_type': 'raw_text'}]",,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
state::economy.all_coin_bonus_multiplier,mapped_not_resolved,needs_work,not_ep_compared,needs_work,,multiplier,standard_scalar_stat,6,['unresolved_contributor_present'],[],"['account_context.farming_tier', 'account_context.coin_multiplier_display', 'account_context.farming_tier_coin_multiplier']",[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_lab_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_card_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_wse_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_perk_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_cto_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_rto_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_relic_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_vault_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_dwhp_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.health_factor,resolved,publishable,not_ep_compared,pass,21906477802177.465,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.armor_primary_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.armor_assist_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.armor_factor,resolved,blocked,not_ep_compared,fail,1.0,,query_derived_composites,1,['unresolved_contributor_present'],[],['support_surface::ehp.armor_factor'],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.wall_health_lab_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.wall_health_substat_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.wall_health_wse_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.wall_health_module_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.wall_health_fort_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.wall_factor,resolved,publishable,not_ep_compared,pass,5400.0,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.max_recovery_lab_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.max_recovery_substat_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.max_recovery_wse_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.max_recovery_vault_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow', 'compare_policy': 'normal', 'rationale': ''}",
