Level,Damage,Level,Health,Level,HPregen,Level,DefAbs,Level,Damage / Meter,Level,Lifesteal
4649.0,19735784.95,4649.0,748696399.043518,4649.0,415472522.247991,4649.0,62282945.312445,,,,
4650.0,19758658.35,4650.0,749134635.191345,4650.0,415756917.652,4650.0,62329954.3849473,,,,
4651.0,19781551.57,4651.0,749573003.179169,4651.0,416041396.191993,4651.0,62376985.6207765,,,,
4652.0,19804465.37,4652.0,750011503.006989,4652.0,416326038.892002,4652.0,62424042.0489883,,,,
4653.0,19827399.13,4653.0,750450200.594803,4653.0,416610805.687995,4653.0,62471120.725327,,,,
4654.0,19850353.73,4654.0,750889161.86261,4654.0,416895695.939988,4654.0,62518217.4097926,,,,
4655.0,19873328.23,4655.0,751328123.130417,4655.0,417180710.319997,4655.0,62565342.7634407,,,,
4656.0,19896322.83,4656.0,751767348.078217,4656.0,417465848.15599,4656.0,62612489.9412156,,,,
4657.0,19919337.96,4657.0,752206704.866013,4657.0,417751109.511999,4657.0,62659660.0760453,,,,
4658.0,19942373.57,4658.0,752646127.573807,4658.0,418036536.211992,4658.0,62706850.8478019,,,,
4659.0,19965429.28,4659.0,753085813.961594,4659.0,418322045.152001,4659.0,62754065.4246132,,,,
4660.0,19988505.59,4660.0,753525698.109375,4660.0,418607677.867994,4660.0,62801302.9584792,,,,
4661.0,20011602.29,4661.0,753965582.257156,4661.0,418893475.640002,4661.0,62848563.7886,,,,
4662.0,20034718.92,4662.0,754405796.004929,4662.0,419179355.971996,4662.0,62895850.2893754,,,,
4663.0,20057855.94,4663.0,754846141.592697,4663.0,419465401.007989,4663.0,62943156.9182777,,,,
4664.0,20081013.73,4664.0,755286553.100464,4664.0,419751528.603998,4664.0,62990483.6753069,,,,
4665.0,20104191.12,4665.0,755727228.288223,4665.0,420037821.255991,4665.0,63037838.5927186,,,,
4666.0,20127389.75,4666.0,756168035.315979,4666.0,420324237.683999,4666.0,63085212.7902573,,,,
4667.0,20150607.9,4667.0,756609040.103729,4667.0,420610736.671993,4667.0,63132612.4888506,,,,
4668.0,20173846.93,4668.0,757050176.731476,4668.0,420897400.684001,4668.0,63180034.8052987,,,,
4669.0,20197106.47,4669.0,757491445.199219,4669.0,421184187.895995,4669.0,63227478.0978736,,,,
4670.0,20220386.27,4670.0,757932845.506958,4670.0,421471140.164003,4670.0,63274945.6195032,,,,
4671.0,20243686.25,4671.0,758374509.49469,4671.0,421758175.247996,4671.0,63322436.0981876,,,,
4672.0,20267006.84,4672.0,758816305.322418,4672.0,422045333.53199,4672.0,63369951.0603267,,,,
4673.0,20290347.89,4673.0,759258298.910141,4673.0,422332616.199998,4673.0,63417487.2529926,,,,
4674.0,20313709.06,4674.0,759700292.497864,4674.0,422620022.387991,4674.0,63465046.2331133,,,,
4675.0,20337090.66,4675.0,760142615.685577,4675.0,422907593.312,4675.0,63512630.7990886,,,,
4676.0,20360492.59,4676.0,760585070.713287,4676.0,423195247.051993,4676.0,63560233.3731909,,,,
4677.0,20383915.46,4677.0,761027591.660995,4677.0,423483065.272002,4677.0,63607861.9571479,,,,
4678.0,20407358.17,4678.0,761470376.288696,4678.0,423771007.555995,4678.0,63655514.1765595,,,,
4679.0,20430821.62,4679.0,761913292.756393,4679.0,424059032.399988,4679.0,63703189.4378259,,,,
4680.0,20454305.52,4680.0,762356472.904083,4680.0,424347221.979997,4680.0,63750886.8624192,,,,
4681.0,20477810.12,4681.0,762799653.051773,4681.0,424635535.33599,4681.0,63798607.3288671,,,,
4682.0,20501334.99,4682.0,763243096.879456,4682.0,424923972.211999,4682.0,63846351.4307698,,,,
4683.0,20524880.28,4683.0,763686672.547134,4683.0,425212533.471992,4683.0,63894116.6783994,,,,
4684.0,20548446.03,4684.0,764130314.134811,4684.0,425501258.892001,4684.0,63941904.8830837,,,,
4685.0,20572031.91,4685.0,764574219.402481,4685.0,425790067.127994,4685.0,63989717.8256227,,,,
4686.0,20595638.43,4686.0,765018322.430145,4686.0,426078999.460002,4686.0,64037555.3364164,,,,
4687.0,20619265.66,4687.0,765462557.297806,4687.0,426368095.951996,4687.0,64085412.042537,,,,
4688.0,20642913.53,4688.0,765906989.925461,4688.0,426657275.547989,4688.0,64133293.1473123,,,,
4689.0,20666581.38,4689.0,766351422.553116,4689.0,426946619.623998,4689.0,64181198.7355423,,,,
4690.0,20690270.24,4690.0,766796184.780762,4690.0,427236046.835991,4690.0,64229125.4694991,,,,
4691.0,20713978.92,4691.0,767241078.848404,4691.0,427525638.783999,4691.0,64277078.4982385,,,,
4692.0,20737708.91,4692.0,767686104.756042,4692.0,427815354.219993,4692.0,64325050.0133769,,,,
4693.0,20761459.08,4693.0,768131394.343674,4693.0,428105193.464001,4693.0,64373047.060098,,,,
4694.0,20785229.91,4694.0,768576683.931305,4694.0,428395156.483994,4694.0,64421066.2701458,,,,
4695.0,20809020.85,4695.0,769022237.198929,4695.0,428685243.312003,4695.0,64469111.6901763,,,,
4696.0,20832832.63,4696.0,769467922.306549,4696.0,428975453.627996,4696.0,64517175.6814057,,,,
4697.0,20856664.82,4697.0,769913739.254166,4697.0,429265828.67999,4697.0,64565265.1194178,,,,
4698.0,20880517.97,4698.0,770359819.881775,4698.0,429556286.579998,4698.0,64613376.9751566,,,,
4699.0,20904391.34,4699.0,770805966.429382,4699.0,429846909.535991,4699.0,64661511.0247502,,,,
4700.0,20928285.38,4700.0,771252310.736984,4700.0,430137614.7,4700.0,64709670.7449985,,,,
4701.0,20952199.44,4701.0,771698852.804581,4701.0,430428484.631993,4701.0,64757849.9997737,,,,
4702.0,20976134.43,4702.0,772145526.712173,4702.0,430719478.660002,4702.0,64806054.5012036,,,,
4703.0,21000090.26,4703.0,772592266.539764,4703.0,431010596.175995,4703.0,64854281.6204882,,,,
4704.0,21024066.13,4704.0,773039270.047348,4704.0,431301837.787988,4704.0,64902535.0040274,,,,
4705.0,21048062.95,4705.0,773486405.394928,4705.0,431593202.887997,4705.0,64950807.3284936,,,,
4706.0,21072080.95,4706.0,773933804.422501,4706.0,431884691.76399,4706.0,64999102.8644145,,,,
4707.0,21096118.52,4707.0,774381335.29007,4707.0,432176304.447999,4707.0,65047422.6293901,,,,
4708.0,21120177.15,4708.0,774828932.077637,4708.0,432468040.619992,4708.0,65095764.1336926,,,,
4709.0,21144256.48,4709.0,775276792.545197,4709.0,432759941.848001,4709.0,65144132.7807776,,,,
4710.0,21168356.26,4710.0,775724718.932755,4710.0,433051925.603994,4710.0,65192520.5926615,,,,
4711.0,21192476.58,4711.0,776172909.000305,4711.0,433344074.128002,4711.0,65240932.1553282,,,,
4712.0,21216617.95,4712.0,776621230.907852,4712.0,433636346.427996,4712.0,65289369.3886495,,,,
4713.0,21240779.36,4713.0,777069684.655396,4713.0,433928742.215989,4713.0,65337828.2764976,,,,
4714.0,21264961.75,4714.0,777518336.162933,4714.0,434221262.099998,4714.0,65386306.8684726,,,,
4715.0,21289164.45,4715.0,777967119.510468,4715.0,434513905.471991,4715.0,65434813.1968302,,,,
4716.0,21313388.03,4716.0,778416100.617996,4716.0,434806672.939999,4716.0,65483339.2293147,,,,
4717.0,21337632.46,4717.0,778865213.565521,4717.0,435099564.215993,4717.0,65531890.7628538,,,,
4718.0,21361897.53,4718.0,779314524.273041,4718.0,435392619.620001,4718.0,65580464.9990477,,,,
4719.0,21386182.84,4719.0,779763966.820557,4719.0,435685758.159994,4719.0,65629061.7377683,,,,
4720.0,21410489.2,4720.0,780213607.128067,4720.0,435979061.468003,4720.0,65677684.5168716,,,,
4721.0,21434815.7,4721.0,780663379.275574,4721.0,436272447.591996,4721.0,65726328.0177018,,,,
4722.0,21459163.69,4722.0,781113349.183075,4722.0,436565998.16399,4722.0,65774992.1554588,,,,
4723.0,21483531.84,4723.0,781563385.010574,4723.0,436859672.543998,4723.0,65823684.5383983,,,,
4724.0,21507921.25,4724.0,782013750.438065,4724.0,437153470.699991,4724.0,65872396.1166648,,,,
4725.0,21532330.57,4725.0,782464115.865555,4725.0,437447392.664,4725.0,65921133.7047858,,,,
4726.0,21556761.13,4726.0,782914744.973038,4726.0,437741479.075993,4726.0,65969890.8274339,,,,
4727.0,21581212.04,4727.0,783365440.000519,4727.0,438035648.624002,4727.0,66018672.1791366,,,,
4728.0,21605683.59,4728.0,783816398.707993,4728.0,438329982.907995,4728.0,66067477.844694,,,,
4729.0,21630176.32,4729.0,784267489.255463,4729.0,438624399.719988,4729.0,66116306.8913061,,,,
4730.0,21654689.36,4730.0,784718777.562927,4730.0,438918981.299997,4730.0,66165160.4213729,,,,
4731.0,21679223.3,4731.0,785170263.630386,4731.0,439213645.72799,4731.0,66214035.2667666,,,,
4732.0,21703778.19,4732.0,785621815.617844,4732.0,439508474.571999,4732.0,66262933.323615,,,,
4733.0,21728353.22,4733.0,786073565.365295,4733.0,439803468.471992,4733.0,66311853.3741902,,,,
4734.0,21752950.05,4734.0,786525512.872742,4734.0,440098545.220001,4734.0,66360798.871548,,,,
4735.0,21777566.47,4735.0,786977592.220184,4735.0,440393745.455994,4735.0,66409767.2106326,,,,
4736.0,21802204.25,4736.0,787429737.487625,4736.0,440689069.788002,4736.0,66458758.506772,,,,
4737.0,21826862.94,4737.0,787882212.355057,4737.0,440984558.567996,4737.0,66507770.9486382,,,,
4738.0,21851542.15,4738.0,788334819.062485,4738.0,441280129.875989,4738.0,66556811.211687,,,,
4739.0,21876242.08,4739.0,788787491.689911,4739.0,441575866.239998,4739.0,66605871.0940626,,,,
4740.0,21900962.72,4740.0,789240427.99733,4740.0,441871726.379991,4740.0,66654954.696693,,,,
4741.0,21925704.34,4741.0,789693496.144745,4741.0,442167710.039999,4741.0,66704059.7842503,,,,
4742.0,21950466.77,4742.0,790146696.132156,4742.0,442463817.475993,4742.0,66753190.3728621,,,,
4743.0,21975249.88,4743.0,790600093.879562,4743.0,442760049.008001,4743.0,66802345.0209287,,,,
4744.0,22000053.79,4744.0,791053755.306961,4744.0,443056404.027995,4744.0,66851521.2692501,,,,
4745.0,22024878.33,4745.0,791507416.73436,4745.0,443352923.496003,4745.0,66900723.1034261,,,,
4746.0,22049724.03,4746.0,791961275.921753,4746.0,443649526.099996,4746.0,66949945.150529,,,,
4747.0,22074590.46,4747.0,792415332.869141,4747.0,443946293.47199,4747.0,66999192.1898866,,,,
4748.0,22099477.69,4748.0,792869587.576523,4748.0,444243184.299998,4748.0,67048459.442171,,,,
4749.0,22124385.4,4749.0,793323974.123901,4749.0,444540199.255991,4749.0,67097754.939638,,,,
4750.0,22149314.32,4750.0,793778426.591278,4750.0,444837337.38,4750.0,67147070.5652318,,,,
4751.0,22174264.02,4751.0,794233208.658646,4751.0,445134599.599993,4751.0,67196409.7414805,,,,
4752.0,22199235.11,4752.0,794688056.646011,4752.0,445432026.588002,4752.0,67245771.5898558,,,,
4753.0,22224226.44,4753.0,795143102.393372,4753.0,445729536.391995,4753.0,67295158.9698138,,,,
4754.0,22249238.23,4754.0,795598279.980728,4754.0,446027210.643988,4754.0,67344568.9370986,,,,
4755.0,22274271.55,4755.0,796053655.328079,4755.0,446324967.743997,4755.0,67393997.7605103,,,,
4756.0,22299325.79,4756.0,796509162.515427,4756.0,446622889.89999,4756.0,67443456.0163045,,,,
4757.0,22324400.68,4757.0,796964999.302765,4757.0,446920935.543999,4757.0,67492932.7042257,,,,
4758.0,22349496.49,4758.0,797420836.090103,4758.0,447219104.963992,4758.0,67542436.7588014,,,,
4759.0,22374612.46,4759.0,797876870.637436,4759.0,447517438.832001,4759.0,67591961.3112319,,,,
4760.0,22399750.42,4760.0,798333037.024765,4760.0,447815855.835994,4760.0,67641510.1469892,,,,
4761.0,22424908.5,4761.0,798789401.172089,4761.0,448114396.360002,4761.0,67691082.5639292,,,,
4762.0,22450088.23,4762.0,799245897.159409,4762.0,448413101.907996,4762.0,67740679.2641959,,,,
4763.0,22475288.44,4763.0,799702590.906723,4763.0,448711930.655989,4763.0,67790295.2445896,,,,
4764.0,22500509.49,4764.0,800159416.494034,4764.0,449010883.787998,4764.0,67839939.1309657,,,,
4765.0,22525751.25,4765.0,800616439.841339,4765.0,449309919.159991,4765.0,67889604.4174687,,,,
4766.0,22551014.55,4766.0,801073660.948639,4766.0,449609119.587999,4766.0,67939291.6434265,,,,
4767.0,22576297.72,4767.0,801530947.975937,4767.0,449908484.751993,4767.0,67989003.152711,,,,
4768.0,22601602.91,4768.0,801988432.763229,4768.0,450207932.476001,4768.0,68038739.6847781,,,,
4769.0,22626928.52,4769.0,802446247.150513,4769.0,450507544.935995,4769.0,68088497.1929722,,,,
4770.0,22652275.84,4770.0,802904061.537796,4770.0,450807240.532003,4770.0,68138279.9478208,,,,
4771.0,22677643.24,4771.0,803362073.685074,4771.0,451107100.255996,4771.0,68188083.8483963,,,,
4772.0,22703031.79,4772.0,803820217.672348,4772.0,451407125.35599,4772.0,68237911.8084265,,,,
4773.0,22728441.24,4773.0,804278559.419617,4773.0,451707232.695998,4773.0,68287764.6216394,,,,
4774.0,22753872.13,4774.0,804737098.92688,4774.0,452007464.099991,4774.0,68337637.1084512,,,,
4775.0,22779323.19,4775.0,805195704.354141,4775.0,452307819.024,4775.0,68387537.5860455,,,,
4776.0,22804795.91,4776.0,805654573.461395,4776.0,452608338.683993,4776.0,68437457.9373667,,,,
4777.0,22830288.98,4777.0,806113574.408646,4777.0,452908982.120002,4777.0,68487403.3657426,,,,
4778.0,22855803.29,4778.0,806572773.115891,4778.0,453209708.403995,4778.0,68537372.8535732,,,,
4779.0,22881338.68,4779.0,807032037.743134,4779.0,453510599.455988,4779.0,68587363.0631306,,,,
4780.0,22906895.48,4780.0,807491566.050369,4780.0,453811614.283997,4780.0,68637379.7370706,,,,
4781.0,22932472.74,4781.0,807951226.197601,4781.0,454112793.55999,4781.0,68687418.9983374,,,,
4782.0,22958071.63,4782.0,808411084.104828,4782.0,454414055.971999,4782.0,68737478.2181312,,,,
4783.0,22983690.74,4783.0,808871073.852051,4783.0,454715482.831992,4783.0,68787564.1567074,,,,
4784.0,23009331.41,4784.0,809331261.359268,4784.0,455016992.540001,4784.0,68837673.0218105,,,,
4785.0,23034992.89,4785.0,809791580.706482,4785.0,455318666.983994,4785.0,68887805.1831683,,,,
4786.0,23060675.31,4786.0,810252031.893692,4786.0,455620465.236002,4786.0,68937960.8951808,,,,
4787.0,23086378.88,4787.0,810712680.840897,4787.0,455922386.943996,4787.0,68988138.2617201,,,,
4788.0,23112103.77,4788.0,811173527.548096,4788.0,456224432.779989,4788.0,69038339.7725142,,,,
4789.0,23137848.44,4789.0,811634440.175293,4789.0,456526643.063998,4789.0,69088564.325163,,,,
4790.0,23163615.02,4790.0,812095682.402481,4790.0,456828936.163991,4790.0,69138814.7180664,,,,
4791.0,23189403.0,4791.0,812556990.549667,4791.0,457131394.031999,4791.0,69189084.7302967,,,,
4792.0,23215212.07,4792.0,813018430.53685,4792.0,457433975.675993,4792.0,69239380.7523817,,,,
4793.0,23241042.04,4793.0,813480068.284027,4793.0,457736681.128001,4793.0,69289699.9011214,,,,
4794.0,23266893.05,4794.0,813941903.791199,4794.0,458039510.355995,4794.0,69340043.3637157,,,,
4795.0,23292764.61,4795.0,814403937.058365,4795.0,458342504.032003,4795.0,69390406.784837,,,,
4796.0,23318657.99,4796.0,814866102.165527,4796.0,458645580.555996,4796.0,69440800.4863407,,,,
4797.0,23344572.3,4797.0,815328399.112686,4797.0,458948822.13599,4797.0,69491208.6886436,,,,
4798.0,23370507.47,4798.0,815790893.819839,4798.0,459252146.243998,4798.0,69541645.8145289,,,,
4799.0,23396463.4,4799.0,816253454.446991,4799.0,459555634.799991,4799.0,69592104.2557411,,,,
4800.0,23422441.0,4800.0,816716278.754135,4800.0,459859288.7,4800.0,69642589.6701358,,,,
4801.0,23448439.78,4801.0,817179300.821274,4801.0,460163024.839993,4801.0,69693092.8925296,,,,
4802.0,23474459.67,4802.0,817642388.808411,4802.0,460466885.076002,4802.0,69743624.7841058,,,,
4803.0,23500500.02,4803.0,818105674.555542,4803.0,460770909.759995,4803.0,69794177.3126089,,,,
4804.0,23526562.11,4804.0,818569158.062668,4804.0,461075058.219988,4804.0,69844752.7133667,,,,
4805.0,23552644.93,4805.0,819032839.329788,4805.0,461379289.847997,4805.0,69895352.0039793,,,,
4806.0,23578749.25,4806.0,819496652.436905,4806.0,461683685.60399,4806.0,69945978.6612464,,,,
4807.0,23604874.62,4807.0,819960597.384018,4807.0,461988246.415999,4807.0,69996623.8354405,,,,
4808.0,23631021.07,4808.0,820424806.011124,4808.0,462292889.755992,4808.0,70047292.2210893,,,,
4809.0,23657188.72,4809.0,820889146.478226,4809.0,462597698.152001,4809.0,70097988.6517927,,,,
4810.0,23683376.92,4810.0,821353552.865326,4810.0,462902589.363994,4810.0,70148704.9019509,,,,
4811.0,23709587.16,4811.0,821818222.932419,4811.0,463207645.056002,4811.0,70199446.1138358,,,,
4812.0,23735818.81,4812.0,822282958.91951,4812.0,463512824.523996,4812.0,70250209.9435755,,,,
4813.0,23762070.5,4813.0,822747958.586594,4813.0,463818127.799989,4813.0,70300995.96717,,,,
4814.0,23788344.45,4814.0,823213090.093674,4814.0,464123554.531998,4814.0,70351808.3398191,,,,
4815.0,23814638.61,4815.0,823678419.360748,4815.0,464429146.639991,4815.0,70402642.960595,,,,
4816.0,23840954.41,4816.0,824143814.547821,4816.0,464734861.947999,4816.0,70453500.4536256,,,,
4817.0,23867291.86,4817.0,824609473.414886,4817.0,465040701.031993,4817.0,70504383.6173108,,,,
4818.0,23893649.93,4818.0,825075264.121948,4818.0,465346664.212001,4818.0,70555285.637123,,,,
4819.0,23920028.76,4819.0,825541186.669006,4819.0,465652750.879995,4819.0,70606216.6653177,,,,
4820.0,23946430.02,4820.0,826007372.896057,4820.0,465958961.356003,4820.0,70657167.2280393,,,,
4821.0,23972851.58,4821.0,826473756.883102,4821.0,466265336.567996,4821.0,70708142.3590156,,,,
4822.0,23999294.99,4822.0,826940140.870148,4822.0,466571835.26799,4822.0,70759141.5189186,,,,
4823.0,24025759.04,4823.0,827406788.537186,4823.0,466878417.103998,4823.0,70810161.8550764,,,,
4824.0,24052244.55,4824.0,827873633.964218,4824.0,467185163.707991,4824.0,70861208.7404168,,,,
4825.0,24078751.45,4825.0,828340545.311249,4825.0,467492033.48,4825.0,70912275.2993562,,,,
4826.0,24105279.37,4826.0,828807654.418274,4826.0,467799068.627993,4826.0,70963369.764278,,,,
4827.0,24131828.14,4827.0,829274961.285294,4827.0,468106186.304002,4827.0,71014486.5621267,,,,
4828.0,24158398.69,4828.0,829742399.99231,4828.0,468413468.715995,4828.0,71065626.57143,,,,
4829.0,24184990.74,4829.0,830210036.45932,4829.0,468720874.615988,4829.0,71116788.4353883,,,,
4830.0,24211603.18,4830.0,830677804.766327,4830.0,469028404.931997,4830.0,71167976.987601,,,,
4831.0,24238237.78,4831.0,831145770.833328,4831.0,469336058.41599,4831.0,71219186.4311406,,,,
4832.0,24264893.39,4832.0,831613934.660324,4832.0,469643876.667999,4832.0,71270419.086135,,,,
4833.0,24291569.88,4833.0,832082296.247314,4833.0,469951778.055992,4833.0,71321677.411784,,,,
4834.0,24318268.33,4834.0,832550789.674301,4834.0,470259843.892001,4834.0,71372958.9488878,,,,
4835.0,24344988.19,4835.0,833019349.021286,4835.0,470568033.215994,4835.0,71424262.4797183,,,,
4836.0,24371728.23,4836.0,833488237.968262,4836.0,470876346.924002,4836.0,71475591.2572035,,,,
4837.0,24398490.02,4837.0,833957126.915237,4837.0,471184783.831996,4837.0,71526942.5677435,,,,
4838.0,24425273.51,4838.0,834426213.622208,4838.0,471493385.795989,4838.0,71578319.5489381,,,,
4839.0,24452077.64,4839.0,834895564.009171,4839.0,471802111.247998,4839.0,71629715.7254596,,,,
4840.0,24478904.14,4840.0,835365046.23613,4840.0,472110919.515991,4840.0,71681137.9118358,,,,
4841.0,24505751.0,4841.0,835834660.303085,4841.0,472419933.831999,4841.0,71732585.3448666,,,,
4842.0,24532619.35,4842.0,836304472.130035,4842.0,472729030.643993,4842.0,71784055.9893521,,,,
4843.0,24559509.36,4843.0,836774415.796982,4843.0,473038251.264001,4843.0,71835545.1507646,,,,
4844.0,24586420.43,4844.0,837244491.303925,4844.0,473347636.331995,4844.0,71887063.7988316,,,,
4845.0,24613352.47,4845.0,837714830.49086,4845.0,473657145.496003,4845.0,71938602.5207534,,,,
4846.0,24640307.09,4846.0,838185367.43779,4846.0,473966737.187996,4846.0,71990167.5917299,,,,
4847.0,24667281.96,4847.0,838655970.304718,4847.0,474276534.89599,4847.0,72041754.2324331,,,,
4848.0,24694278.21,4848.0,839126770.931641,4848.0,474586415.131998,4848.0,72093365.5261911,,,,
4849.0,24721296.32,4849.0,839597703.39856,4849.0,474896419.175991,4849.0,72144999.0138038,,,,
4850.0,24748335.3,4850.0,840068833.625473,4850.0,475206587.956,4850.0,72196657.7480712,,,,
4851.0,24775396.54,4851.0,840540227.532379,4851.0,475516880.831993,4851.0,72248337.4584655,,,,
4852.0,24802478.15,4852.0,841011621.439285,4852.0,475827296.876002,4852.0,72300045.0748422,,,,
4853.0,24829581.64,4853.0,841483279.026184,4853.0,476137837.047995,4853.0,72351774.6001458,,,,
4854.0,24856706.51,4854.0,841955134.373077,4854.0,476448541.347988,4854.0,72403523.0663763,,,,
4855.0,24883852.31,4855.0,842427055.639969,4855.0,476759329.103997,4855.0,72455302.5761891,,,,
4856.0,24911020.29,4856.0,842899240.586853,4856.0,477070281.59599,4856.0,72507099.5005291,,,,
4857.0,24938209.14,4857.0,843371491.453735,4857.0,477381357.575999,4857.0,72558922.0955236,,,,
4858.0,24965419.37,4858.0,843843940.080612,4858.0,477692557.043992,4858.0,72610771.3787727,,,,
4859.0,24992650.76,4859.0,844316718.30748,4859.0,478003921.888001,4859.0,72662640.1965487,,,,
4860.0,25019904.32,4860.0,844789430.614349,4860.0,478315368.939994,4860.0,72714533.5825795,,,,
4861.0,25047178.74,4861.0,845262406.601212,4861.0,478627021.720002,4861.0,72766449.8408649,,,,
4862.0,25074474.53,4862.0,845735580.348068,4862.0,478938757.635996,4862.0,72818391.5154051,,,,
4863.0,25101792.68,4863.0,846208885.934921,4863.0,479250576.047989,4863.0,72870358.0125998,,,,
4864.0,25129131.11,4864.0,846682389.281769,4864.0,479562600.507998,4864.0,72922346.1643214,,,,
4865.0,25156491.09,4865.0,847156024.468613,4865.0,479874707.175991,4865.0,72974357.1882978,,,,
4866.0,25183872.95,4866.0,847629791.495453,4866.0,480186979.219999,4866.0,73026394.4765287,,,,
4867.0,25211276.48,4867.0,848103756.282288,4867.0,480499374.431993,4867.0,73078455.0610144,,,,
4868.0,25238700.77,4868.0,848577852.909119,4868.0,480811893.452001,4868.0,73130535.604027,,,,
4869.0,25266147.04,4869.0,849052279.135941,4869.0,481124577.527995,4869.0,73182643.3440942,,,,
4870.0,25293615.06,4870.0,849526705.362762,4870.0,481437344.132003,4870.0,73234775.143616,,,,
4871.0,25321103.96,4871.0,850001329.349579,4871.0,481750275.791996,4871.0,73286927.6953927,,,,
4872.0,25348614.03,4872.0,850476217.016388,4872.0,482063331.22799,4872.0,73339104.2760962,,,,
4873.0,25376146.96,4873.0,850951236.523193,4873.0,482376509.863998,4873.0,73391306.1034542,,,,
4874.0,25403700.05,4874.0,851426321.949997,4874.0,482689853.555991,4874.0,73443532.9230669,,,,
4875.0,25431274.63,4875.0,851901671.056793,4875.0,483003280.064,4875.0,73495781.9365344,,,,
4876.0,25458871.67,4876.0,852377217.923584,4876.0,483316871.339993,4876.0,73548051.1629289,,,,
4877.0,25486489.46,4877.0,852852764.790375,4877.0,483630586.104002,4877.0,73600347.7559778,,,,
4878.0,25514128.63,4878.0,853328641.257156,4878.0,483944424.963995,4878.0,73652665.8644816,,,,
4879.0,25541789.86,4879.0,853804583.643936,4879.0,484258387.311988,4879.0,73705012.0180399,,,,
4880.0,25569472.26,4880.0,854280723.79071,4880.0,484572514.107997,4880.0,73757379.687053,,,,
4881.0,25597176.34,4881.0,854757061.697479,4881.0,484886765.28799,4881.0,73809769.9433929,,,,
4882.0,25624902.19,4882.0,855233663.284241,4882.0,485201139.667999,4882.0,73862183.4959875,,,,
4883.0,25652649.0,4883.0,855710264.871002,4883.0,485515638.143992,4883.0,73914621.6168368,,,,
4884.0,25680416.85,4884.0,856187064.217758,4884.0,485830301.388001,4884.0,73967083.0882129,,,,
4885.0,25708207.61,4885.0,856664193.164505,4885.0,486145047.127994,4885.0,74019570.7695715,,,,
4886.0,25736019.41,4886.0,857141322.111252,4886.0,486459957.956002,4886.0,74072078.6638571,,,,
4887.0,25763851.98,4887.0,857618582.897995,4887.0,486774992.239996,4887.0,74124613.2463971,,,,
4888.0,25791707.73,4888.0,858096173.284729,4888.0,487090150.651989,4888.0,74177168.0418642,,,,
4889.0,25819583.44,4889.0,858573829.591461,4889.0,487405473.191998,4889.0,74229748.1687858,,,,
4890.0,25847481.72,4890.0,859051617.73819,4890.0,487720878.867991,4890.0,74282353.4880901,,,,
4891.0,25875401.56,4891.0,859529669.564911,4891.0,488036490.271999,4891.0,74334981.7339211,,,,
4892.0,25903342.67,4892.0,860007853.231628,4892.0,488352184.171993,4892.0,74387631.295079,,,,
4893.0,25931305.16,4893.0,860486168.738342,4893.0,488668002.200001,4893.0,74440307.4054195,,,,
4894.0,25959289.39,4894.0,860964682.005051,4894.0,488983984.963995,4894.0,74493006.1030867,,,,
4895.0,25987294.91,4895.0,861443393.031754,4895.0,489300091.216003,4895.0,74545730.1322086,,,,
4896.0,26015322.31,4896.0,861922169.978455,4896.0,489616280.315996,4896.0,74598476.4399853,,,,
4897.0,26043372.04,4897.0,862401276.525146,4897.0,489932634.15199,4897.0,74651245.9286887,,,,
4898.0,26071442.07,4898.0,862880514.911835,4898.0,490249152.435998,4898.0,74704039.3920468,,,,
4899.0,26099534.14,4899.0,863359819.218521,4899.0,490565754.175991,4899.0,74756859.1501875,,,,
4900.0,26127648.5,4900.0,863839321.285202,4900.0,490882520.044,4900.0,74809699.5147271,,,,
4901.0,26155784.22,4901.0,864319021.111877,4901.0,491199450.967993,4901.0,74862564.0540494,,,,
4902.0,26183940.51,4902.0,864798852.778549,4902.0,491516464.740002,4902.0,74915452.6222984,,,,
4903.0,26212119.58,4903.0,865278882.205215,4903.0,491833601.679995,4903.0,74968368.0789299,,,,
4904.0,26240319.97,4904.0,865759109.391876,4904.0,492150903.995988,4904.0,75021303.1243604,,,,
4905.0,26268541.69,4905.0,866239468.418533,4905.0,492468329.799997,4905.0,75074263.7861735,,,,
4906.0,26296786.03,4906.0,866719959.285187,4906.0,492785879.37999,4906.0,75127247.3745134,,,,
4907.0,26325050.56,4907.0,867200647.911835,4907.0,493103593.407999,4907.0,75180256.2400359,,,,
4908.0,26353337.95,4908.0,867681534.298477,4908.0,493421390.603992,4908.0,75233288.7104851,,,,
4909.0,26381646.4,4909.0,868162618.445114,4909.0,493739352.216001,4909.0,75286344.7315891,,,,
4910.0,26409976.22,4910.0,868643768.511749,4910.0,494057438.243994,4910.0,75339422.8312198,,,,
4911.0,26438328.72,4911.0,869125248.178375,4911.0,494375688.400002,4911.0,75392523.6335054,,,,
4912.0,26466702.29,4912.0,869606727.845001,4912.0,494694021.403996,4912.0,75445651.9720454,,,,
4913.0,26495097.4,4913.0,870088405.271622,4913.0,495012519.463989,4913.0,75498803.0980402,,,,
4914.0,26523514.99,4914.0,870570346.378235,4914.0,495331099.731998,4914.0,75551977.3506898,,,,
4915.0,26551953.37,4915.0,871052419.324844,4915.0,495649844.767991,4915.0,75605176.1410661,,,,
4916.0,26580413.51,4916.0,871534558.191452,4916.0,495968754.859999,4916.0,75658397.0404971,,,,
4917.0,26608895.9,4917.0,872017026.658051,4917.0,496287789.047993,4917.0,75711642.5929828,,,,
